time (seconds),encoderLeft (meters),encoderRight (meters)
29.799,0.3343181014060974,0.28495779633522034
29.902,0.33314231038093567,0.2861315608024597
30.001,0.3319665491580963,0.2873053550720215
30.101,0.33079078793525696,0.28847914934158325
30.201,0.3296149969100952,0.289652943611145
30.301,0.32843926548957825,0.2908267378807068
30.402,0.3272634744644165,0.29200050234794617
30.501,0.32608768343925476,0.29317429661750793
30.602,0.3249119222164154,0.2943480908870697
30.696,0.32373619079589844,0.29552188515663147
30.802,0.3225604295730591,0.29669567942619324
30.901,0.32138457894325256,0.29786938428878784
31,0.3202088177204132,0.299043208360672
31.101,0.31903305649757385,0.3002169728279114
31.2,0.3178572654724121,0.30139076709747314
31.302,0.31668150424957275,0.3025645613670349
31.402,0.3155056834220886,0.3037382960319519
31.502,0.31432998180389404,0.30491214990615845
31.603,0.3131541311740875,0.30608585476875305
31.699,0.3119783103466034,0.30725961923599243
31.802,0.31080251932144165,0.3084334135055542
31.902,0.3096267580986023,0.30960720777511597
32.005,0.30845099687576294,0.31078097224235535
32.099,0.30727526545524597,0.3119547963142395
32.201,0.3060995042324066,0.31312859058380127
32.303,0.3049237132072449,0.31430235505104065
32.402,0.30374792218208313,0.3154761493206024
32.502,0.30257219076156616,0.3166499733924866
32.602,0.30139636993408203,0.31782370805740356
32.702,0.3002205789089203,0.31899747252464294
32.802,0.2990448474884033,0.3201712965965271
32.902,0.2978690564632416,0.3213450610637665
33.002,0.29669323563575745,0.32251882553100586
33.101,0.2955174744129181,0.32369258999824524
33.202,0.29434168338775635,0.324866384267807
33.302,0.2931658923625946,0.3260401487350464
33.402,0.29199010133743286,0.32721394300460815
33.502,0.2908143401145935,0.32838770747184753
33.601,0.28963857889175415,0.3295615017414093
33.697,0.2884628176689148,0.33073529601097107
33.802,0.2872871160507202,0.3319091498851776
33.901,0.28611132502555847,0.333082914352417
34.002,0.28493553400039673,0.33425670862197876
34.101,0.28382089734077454,0.3354683518409729
34.201,0.2888161838054657,0.3404653072357178
34.302,0.2938149571418762,0.34546396136283875
34.402,0.29881376028060913,0.3504626452922821
34.502,0.30381259322166443,0.35546132922172546
34.601,0.3088114559650421,0.3604600727558136
34.702,0.3138102889060974,0.36545875668525696
34.802,0.3188090920448303,0.3704574704170227
34.901,0.323807954788208,0.37545618414878845
35.002,0.3288067579269409,0.3804548382759094
35.101,0.3338055908679962,0.38545355200767517
35.202,0.3388044238090515,0.3904522657394409
35.298,0.3438032269477844,0.3954509496688843
35.402,0.3488020896911621,0.40044966340065
35.504,0.3538009226322174,0.40544837713241577
35.602,0.3587499260902405,0.41039761900901794
35.698,0.3587399423122406,0.4104105532169342
35.802,0.35756489634513855,0.4115836024284363
35.902,0.3563891351222992,0.41275739669799805
36.002,0.35521337389945984,0.4139311909675598
36.102,0.3540376126766205,0.4151049852371216
36.202,0.35286179184913635,0.41627874970436096
36.303,0.351686030626297,0.41745254397392273
36.401,0.35051026940345764,0.4186263382434845
36.502,0.3493344485759735,0.4198001027107239
36.601,0.34815865755081177,0.42097386717796326
36.701,0.34698286652565,0.42214763164520264
36.797,0.34580710530281067,0.4233214259147644
36.899,0.3446313440799713,0.42449522018432617
37.001,0.34345558285713196,0.42566901445388794
37.108,0.3422797620296478,0.4268427789211273
37.202,0.3411039710044861,0.4280165731906891
37.302,0.33992817997932434,0.42919033765792847
37.402,0.338752418756485,0.43036413192749023
37.5,0.33757665753364563,0.431537926197052
37.601,0.3364008665084839,0.4327116906642914
37.702,0.33522510528564453,0.43388548493385315
37.801,0.3340493142604828,0.4350592792034149
37.902,0.33287352323532104,0.4362330734729767
38.001,0.3316977620124817,0.43740686774253845
38.102,0.33052200078964233,0.4385806620121002
38.202,0.3293462097644806,0.4397544264793396
38.301,0.32817041873931885,0.44092822074890137
38.401,0.3269946277141571,0.44210198521614075
38.502,0.32581886649131775,0.4432757794857025
38.601,0.3246431052684784,0.4444495737552643
38.702,0.32346734404563904,0.44562336802482605
38.807,0.3222915530204773,0.44679713249206543
38.902,0.32111576199531555,0.4479709267616272
39.002,0.3199400007724762,0.44914472103118896
39.101,0.31876420974731445,0.45031848549842834
39.201,0.3175884485244751,0.4514922797679901
39.302,0.31641268730163574,0.4526660740375519
39.401,0.315236896276474,0.45383986830711365
39.502,0.31406110525131226,0.45501360297203064
39.601,0.3128853440284729,0.4561874270439148
39.702,0.31170961260795593,0.45736122131347656
39.802,0.3105338513851166,0.45853501558303833
39.902,0.30935806035995483,0.4597088098526001
40.002,0.3081822991371155,0.46088260412216187
40.103,0.30700650811195374,0.46205636858940125
40.205,0.3058306872844696,0.4632301330566406
40.302,0.30465492606163025,0.46440389752388
40.401,0.3034791648387909,0.4655776917934418
40.502,0.30230337381362915,0.46675148606300354
40.602,0.3011276125907898,0.4679252803325653
40.701,0.29995182156562805,0.4690990447998047
40.802,0.2987760305404663,0.47027283906936646
40.901,0.29760026931762695,0.4714466333389282
41.002,0.2964245080947876,0.4726203978061676
41.102,0.29524871706962585,0.47379419207572937
41.202,0.2940729260444641,0.47496795654296875
41.305,0.29289719462394714,0.4761418104171753
41.401,0.2917214035987854,0.4773155450820923
41.502,0.2905457019805908,0.47848939895629883
41.601,0.2893698811531067,0.4796631634235382
41.702,0.28819409012794495,0.4808369278907776
41.802,0.2870183289051056,0.48201069235801697
41.901,0.28584256768226624,0.4831845164299011
42.002,0.2846668064594269,0.4843582808971405
42.102,0.28349098563194275,0.4855320453643799
42.202,0.28237634897232056,0.4867437183856964
42.299,0.28737175464630127,0.4917408525943756
42.401,0.2923705577850342,0.49673953652381897
42.502,0.29736942052841187,0.5017382502555847
42.602,0.30236825346946716,0.5067369341850281
42.702,0.30736708641052246,0.5117356777191162
42.809,0.31236588954925537,0.5167343616485596
42.902,0.31736472249031067,0.5217330455780029
43.003,0.32236355543136597,0.5267317295074463
43.099,0.3273623585700989,0.5317304134368896
43.199,0.33236122131347656,0.5367291569709778
43.302,0.33736008405685425,0.5417279005050659
43.4,0.34235885739326477,0.5467265248298645
43.499,0.34735774993896484,0.5517252683639526
43.597,0.35235655307769775,0.556723952293396
43.702,0.35735541582107544,0.5617226958274841
43.801,0.36235424876213074,0.5667213797569275
43.902,0.3673035800457001,0.5716705918312073
44.002,0.3672933280467987,0.5716838240623474
44.102,0.36611831188201904,0.5728569030761719
44.201,0.36500370502471924,0.5740686058998108
44.301,0.36999914050102234,0.5790657997131348
44.4,0.3749978840351105,0.5840644240379333
44.502,0.3799966871738434,0.5890631079673767
44.596,0.38499554991722107,0.5940618515014648
44.702,0.38999438285827637,0.5990605354309082
44.804,0.3949931859970093,0.6040592193603516
44.903,0.3999919891357422,0.6090579032897949
45.003,0.4049908518791199,0.6140566468238831
45.102,0.40998968482017517,0.6190553307533264
45.201,0.41498851776123047,0.6240540146827698
45.301,0.41998738050460815,0.6290527582168579
45.402,0.42498621344566345,0.6340514421463013
45.5,0.42998501658439636,0.6390501260757446
45.6,0.43498384952545166,0.644048810005188
45.7,0.43998271226882935,0.6490475535392761
45.802,0.4449816048145294,0.6540462970733643
45.902,0.44998040795326233,0.6590449810028076
46.006,0.45497927069664,0.6640437245368958
46.101,0.4599780738353729,0.6690424084663391
46.201,0.4649769365787506,0.6740410923957825
46.302,0.4699757993221283,0.6790398359298706
46.402,0.4749746024608612,0.684038519859314
46.501,0.4799734354019165,0.6890372037887573
46.601,0.4849722683429718,0.6940358877182007
46.702,0.4899711012840271,0.6990346312522888
46.8,0.4949699342250824,0.7040333151817322
46.901,0.4999687373638153,0.7090319991111755
47.002,0.5049676299095154,0.7140307426452637
47.097,0.5099169611930847,0.7189799547195435
47.202,0.5099301934242249,0.7189698219299316
47.301,0.5111029148101807,0.7177941799163818
47.398,0.5122764706611633,0.7166178226470947
47.499,0.5134498476982117,0.7154414057731628
47.601,0.5146232843399048,0.7142650485038757
47.701,0.5157967209815979,0.7130886316299438
47.802,0.516970157623291,0.7119122743606567
47.899,0.5181435942649841,0.7107359170913696
48,0.5193170309066772,0.7095595002174377
48.099,0.5204904675483704,0.7083831429481506
48.201,0.5216639041900635,0.7072067856788635
48.301,0.5228373408317566,0.7060304284095764
48.402,0.5240108370780945,0.7048540115356445
48.502,0.5251842141151428,0.7036775946617126
48.602,0.5263577103614807,0.7025012969970703
48.702,0.5275311470031738,0.7013248801231384
48.8,0.5287045836448669,0.7001485228538513
48.902,0.5298780202865601,0.6989721655845642
49.002,0.5310514569282532,0.6977957487106323
49.101,0.5322249531745911,0.69661945104599
49.202,0.5333983898162842,0.6954430341720581
49.302,0.5345718264579773,0.6942666172981262
49.402,0.5357452630996704,0.6930902600288391
49.502,0.5369186401367188,0.6919138431549072
49.602,0.538129985332489,0.6907986402511597
